surface,player_1_win,player_1,Player_1_hand,Player_1_age,player_2,Player_2_hand,Player_2_age
Hard,1,Yuichi Sugita,R,28.90349076,Karen Khachanov,R,21.23203285
Hard,1,Rafael Nadal,L,31.19780972,Richard Gasquet,R,31.15674196
Hard,0,Gilles Muller,L,34.26694045,Albert Ramos,L,29.5742642
Hard,0,Alexandr Dolgopolov,R,28.76659822,Nick Kyrgios,R,22.29979466
Hard,0,Jo Wilfried Tsonga,R,32.32580424,Ivo Karlovic,R,38.45859001
Hard,0,Fabio Fognini,R,30.22587269,Dominic Thiem,R,23.94524298
Hard,1,Adrian Mannarino,L,29.12525667,Sam Querrey,R,29.85352498
Hard,1,Pablo Carreno Busta,R,26.091718,Mischa Zverev,L,29.97946612
Hard,1,David Ferrer,R,35.36755647,Janko Tipsarevic,R,33.14442163
Hard,0,Christian Harrison,R,23.21149897,Nikoloz Basilashvili,R,25.47296372
Hard,0,Ramkumar Ramanathan,R,22.7652293,Jared Donaldson,R,20.84599589
Hard,1,John Isner,R,32.30116359,Tommy Paul,R,20.24366872
Hard,0,Alexander Zverev,R,20.31759069,Francis Tiafoe,R,19.56468172
Hard,1,Grigor Dimitrov,R,26.2477755,Feliciano Lopez,L,35.89869952
Hard,1,Juan Martin Del Potro,R,28.88980151,Mitchell Krueger,R,23.58658453
Hard,1,Yuichi Sugita,R,28.90349076,Joao Sousa,R,28.37508556
Hard,0,Thomas Fabbiano,R,28.21902806,Karen Khachanov,R,21.23203285
Hard,1,Richard Gasquet,R,31.15674196,John Patrick Smith,L,27.69336071
Hard,1,Albert Ramos,L,29.5742642,Mikhail Youzhny,R,35.137577
Hard,0,Ryan Harrison,R,25.27036277,Gilles Muller,L,34.26694045
Hard,0,David Goffin,R,26.68583162,Nick Kyrgios,R,22.29979466
Hard,1,Alexandr Dolgopolov,R,28.76659822,Kevin Anderson,R,31.24161533
Hard,1,Ivo Karlovic,R,38.45859001,Jiri Vesely,L,24.09582478
Hard,1,Fabio Fognini,R,30.22587269,Daniil Medvedev,R,21.50581793
Hard,0,Robin Haase,R,30.35728953,Adrian Mannarino,L,29.12525667
Hard,0,Stefan Kozlov,R,19.53182752,Sam Querrey,R,29.85352498
Hard,1,Pablo Carreno Busta,R,26.091718,Paolo Lorenzi,R,35.66324435
Hard,1,Mischa Zverev,L,29.97946612,Fernando Verdasco,L,33.7467488
Hard,0,Steve Johnson,R,27.6386037,David Ferrer,R,35.36755647
Hard,0,Borna Coric,R,20.74743326,Nikoloz Basilashvili,R,25.47296372
Hard,0,Christopher Eubanks,U,0,Ramkumar Ramanathan,R,22.7652293
Hard,1,Jared Donaldson,R,20.84599589,Roberto Bautista Agut,R,29.33333333
Hard,0,Viktor Troicki,R,31.50718686,John Isner,R,32.30116359
Hard,1,Tommy Paul,R,20.24366872,Donald Young,L,28.06023272
Hard,1,Francis Tiafoe,R,19.56468172,Maximilian Marterer,L,22.16563997
Hard,1,Feliciano Lopez,L,35.89869952,Hyeon Chung,R,21.23750856
Hard,0,Benoit Paire,R,28.26830938,Mitchell Krueger,R,23.58658453
Hard,0,Tomas Berdych,R,31.90691307,Juan Martin Del Potro,R,28.88980151
Hard,0,Jack Sock,R,24.88706366,Yuichi Sugita,R,28.90349076
Hard,0,Kyle Edmund,R,22.5982204,Joao Sousa,R,28.37508556
Hard,0,Diego Sebastian Schwartzman,R,24.99383984,Karen Khachanov,R,21.23203285
Hard,1,Roberto Bautista Agut,R,29.35249829,Damir Dzumhur,R,25.25393566
Hard,1,Roberto Bautista Agut,R,29.35249829,Jan Lennard Struff,R,27.32375086
Hard,0,Kyle Edmund,R,22.61738535,Damir Dzumhur,R,25.25393566
Hard,1,Roberto Bautista Agut,R,29.35249829,Taylor Harry Fritz,R,19.81382615
Hard,0,Borna Coric,R,20.76659822,Jan Lennard Struff,R,27.32375086
Hard,0,Steve Johnson,R,27.65776865,Kyle Edmund,R,22.61738535
Hard,1,Damir Dzumhur,R,25.25393566,Hyeon Chung,R,21.25667351
Hard,0,Marcos Baghdatis,R,32.1779603,Roberto Bautista Agut,R,29.35249829
Hard,0,Paolo Lorenzi,R,35.68240931,Taylor Harry Fritz,R,19.81382615
Hard,0,John Isner,R,32.32032854,Borna Coric,R,20.76659822
Hard,0,Andreas Seppi,R,33.49760438,Jan Lennard Struff,R,27.32375086
Hard,1,Steve Johnson,R,27.65776865,Carlos Berlocq,R,34.54620123
Hard,0,Marton Fucsovics,R,25.53319644,Kyle Edmund,R,22.61738535
Hard,1,Damir Dzumhur,R,25.25393566,Horacio Zeballos,L,32.31759069
Hard,0,Julien Benneteau,R,35.66872005,Hyeon Chung,R,21.25667351
Hard,1,Roberto Bautista Agut,R,29.35249829,Dusan Lajovic,R,27.1430527
Hard,0,Jiri Vesely,L,24.11498973,Marcos Baghdatis,R,32.1779603
Hard,0,Yuichi Sugita,R,28.92265572,Taylor Harry Fritz,R,19.81382615
Hard,1,Paolo Lorenzi,R,35.68240931,Thiago Monteiro,L,23.22518823
Hard,1,John Isner,R,32.32032854,Andrey Kuznetsov,R,26.49418207
Hard,1,Borna Coric,R,20.76659822,Donald Young,L,28.07939767
Hard,1,Andreas Seppi,R,33.49760438,Aljaz Bedene,R,28.09308693
Hard,0,Pablo Cuevas,R,31.63586585,Jan Lennard Struff,R,27.32375086
Hard,1,Steve Johnson,R,27.65776865,Yen Hsun Lu,R,34.02053388
Hard,1,Carlos Berlocq,R,34.54620123,Viktor Troicki,R,31.52635181
Hard,0,Daniil Medvedev,R,21.52498289,Kyle Edmund,R,22.61738535
Hard,0,Joao Sousa,R,28.39425051,Marton Fucsovics,R,25.53319644
Hard,0,Fernando Verdasco,L,33.76591376,Horacio Zeballos,L,32.31759069
Hard,0,Gilles Simon,R,32.64887064,Damir Dzumhur,R,25.25393566
Hard,1,Hyeon Chung,R,21.25667351,Andrey Rublev,R,19.83572895
Hard,0,Pablo Carreno Busta,R,26.11088296,Julien Benneteau,R,35.66872005
Hard,0,Petros Chrysochos,R,21.36892539,Dusan Lajovic,R,27.1430527
Hard,0,Ricardas Berankis,R,27.16769336,Marcos Baghdatis,R,32.1779603
Hard,1,Taylor Harry Fritz,R,19.81382615,Malek Jaziri,R,33.58521561
Hard,0,Alexandr Dolgopolov,R,28.78576318,Thiago Monteiro,L,23.22518823
Hard,1,Andrey Kuznetsov,R,26.49418207,Nicolas Kicker,R,25.01300479
Hard,1,Donald Young,L,28.07939767,Rogerio Dutra Silva,R,33.54688569
Hard,1,Andreas Seppi,R,33.49760438,Janko Tipsarevic,R,33.16358658
Hard,0,Norbert Gombos,R,27.02258727,Jan Lennard Struff,R,27.32375086
Hard,0,Jonathan Eysseric,L,27.23613963,Yen Hsun Lu,R,34.02053388
Hard,1,Carlos Berlocq,R,34.54620123,Alex Bolt,L,24.62422998
Hard,1,Kyle Edmund,R,22.61738535,Thomas Fabbiano,R,28.23819302
Hard,1,Marton Fucsovics,R,25.53319644,Ernests Gulbis,R,28.97467488
Hard,1,Horacio Zeballos,L,32.31759069,Dominik Koepfer,U,23.31279945
Hard,0,Denis Istomin,R,30.954141,Damir Dzumhur,R,25.25393566
Hard,0,Steve Darcis,R,33.44010951,Andrey Rublev,R,19.83572895
Hard,0,Pierre Hugues Herbert,R,26.42847365,Julien Benneteau,R,35.66872005
Hard,1,Rafael Nadal,L,31.23613963,Dusan Lajovic,R,27.16221766
Hard,0,Tommy Paul,R,20.28199863,Taro Daniel,R,24.58316222
Hard,1,Yuichi Sugita,R,28.94182067,Geoffrey Blancaneaux,R,19.05544148
Hard,1,Leonardo Mayer,R,30.28884326,Richard Gasquet,R,31.19507187
Hard,1,Stefano Travaglia,U,25.69472964,Fabio Fognini,R,30.2642026
Hard,0,Norbert Gombos,R,27.04175222,Viktor Troicki,R,31.54551677
Hard,0,Jan Lennard Struff,R,27.34291581,Alexandr Dolgopolov,R,28.80492813
Hard,1,Tomas Berdych,R,31.94524298,Ryan Harrison,R,25.30869268
Hard,1,David Goffin,R,26.72416153,Julien Benneteau,R,35.68788501
Hard,1,Guido Pella,L,27.28268309,Steve Darcis,R,33.45927447
Hard,0,Maximilian Marterer,L,22.20396988,Donald Young,L,28.09856263
Hard,1,Gael Monfils,R,30.98973306,Jeremy Chardy,R,30.54072553
Hard,0,Pablo Cuevas,R,31.6550308,Damir Dzumhur,R,25.27310062
Hard,0,Nicolas Kicker,R,25.03216975,Cedrik Marcel Stebe,L,26.88569473
Hard,1,Andrey Rublev,R,19.85489391,Aljaz Bedene,R,28.11225188
Hard,1,Grigor Dimitrov,R,26.28610541,Vaclav Safranek,R,23.27446954
Hard,1,Roger Federer,R,36.05475702,Francis Tiafoe,R,19.60301164
Hard,0,Blaz Kavcic,R,30.48323066,Mikhail Youzhny,R,35.17590691
Hard,0,Vasek Pospisil,R,27.18138261,Fernando Verdasco,L,33.78507871
Hard,0,Andrey Kuznetsov,R,26.51334702,Feliciano Lopez,L,35.93702943
Hard,0,Tim Smyczek,R,29.66187543,Philipp Kohlschreiber,R,33.86721424
Hard,1,Santiago Giraldo,R,29.7522245,Vincent Millot,L,31.57563313
Hard,1,Malek Jaziri,R,33.60438056,Thiago Monteiro,L,23.24435318
Hard,0,Nick Kyrgios,R,22.33812457,John Millman,R,28.20533881
Hard,0,Andreas Seppi,R,33.51676934,Roberto Bautista Agut,R,29.37166324
Hard,0,Thomaz Bellucci,L,29.66187543,Dustin Brown,R,32.72005476
Hard,0,Patrick Kypson,U,17.83436003,Adrian Menendez Maceiras,R,31.8329911
Hard,0,Henri Laaksonen,R,25.40999316,Juan Martin Del Potro,R,28.92813142
Hard,0,Ricardas Berankis,R,27.18685832,Adrian Mannarino,L,29.16358658
Hard,0,Ivo Karlovic,R,38.49691992,Bjorn Fratangelo,R,24.10951403
Hard,0,Marcos Baghdatis,R,32.19712526,Taylor Harry Fritz,R,19.8329911
Hard,1,Dominic Thiem,R,23.9835729,Alex De Minaur,R,18.52703628
Hard,0,Gilles Simon,R,32.66803559,Sam Querrey,R,29.89185489
Hard,0,Christopher Eubanks,U,0,Dudi Sela,R,32.39972621
Hard,1,Radu Albot,R,27.79466119,Ernesto Escobedo,R,21.14989733
Hard,0,Karen Khachanov,R,21.27036277,Yen Hsun Lu,R,34.03969884
Hard,1,Mischa Zverev,L,30.01779603,Thai Son Kwiatkowski,U,22.53798768
Hard,1,Benoit Paire,R,28.30663929,Lukas Lacko,R,29.81793292
Hard,0,Horacio Zeballos,L,32.33675565,Hyeon Chung,R,21.27583847
Hard,1,John Isner,R,32.3394935,Pierre Hugues Herbert,R,26.4476386
Hard,1,Jordan Thompson,R,23.35660507,Jack Sock,R,24.92539357
Hard,0,John Patrick Smith,L,27.73169062,Thomas Fabbiano,R,28.25735797
Hard,0,Joao Sousa,R,28.41341547,Paolo Lorenzi,R,35.70157426
Hard,0,Bernard Tomic,R,24.85147159,Gilles Muller,L,34.30527036
Hard,0,Jc Aragone,R,22.16837782,Kevin Anderson,R,31.27994524
Hard,0,Alessandro Giannessi,L,27.24709103,Ernests Gulbis,R,28.99383984
Hard,1,Borna Coric,R,20.78576318,Jiri Vesely,L,24.13415469
Hard,1,Alexander Zverev,R,20.3559206,Darian King,R,25.33880903
Hard,1,Jo Wilfried Tsonga,R,32.36413415,Marius Copil,R,26.86379192
Hard,1,Denis Shapovalov,L,18.37097878,Daniil Medvedev,R,21.54414784
Hard,1,Steve Johnson,R,27.67693361,Nicolas Almagro,R,32.01916496
Hard,1,Kyle Edmund,R,22.63655031,Robin Haase,R,30.39561944
Hard,1,Albert Ramos,L,29.61259411,Denis Istomin,R,30.97330595
Hard,0,Marton Fucsovics,R,25.5523614,Nicolas Mahut,R,35.60027379
Hard,1,Cameron Norrie,L,22.01505818,Dmitry Tursunov,R,34.71047228
Hard,1,Pablo Carreno Busta,R,26.13004791,Evan King,L,25.42642026
Hard,1,Lucas Pouille,R,23.50992471,Ruben Bemelmans,L,29.62080767
Hard,0,Nikoloz Basilashvili,R,25.51129363,Jared Donaldson,R,20.8843258
Hard,1,Evgeny Donskoy,R,27.3045859,Andreas Haider Maurer,R,30.4366872
Hard,0,David Ferrer,R,35.40588638,Mikhail Kukushkin,R,29.67282683
Hard,0,Carlos Berlocq,R,34.56536619,Diego Sebastian Schwartzman,R,25.03216975
Hard,1,Janko Tipsarevic,R,33.18275154,Thanasi Kokkinakis,R,21.38261465
Hard,1,Florian Mayer,R,33.8973306,Rogerio Dutra Silva,R,33.56605065
Hard,1,Marin Cilic,R,28.91444216,Tennys Sandgren,R,26.1026694
Hard,1,Rafael Nadal,L,31.23613963,Taro Daniel,R,24.58316222
Hard,1,Leonardo Mayer,R,30.28884326,Yuichi Sugita,R,28.94182067
Hard,1,Viktor Troicki,R,31.54551677,Stefano Travaglia,U,25.69472964
Hard,0,Tomas Berdych,R,31.94524298,Alexandr Dolgopolov,R,28.80492813
Hard,0,Guido Pella,L,27.28268309,David Goffin,R,26.72416153
Hard,1,Gael Monfils,R,30.98973306,Donald Young,L,28.09856263
Hard,1,Damir Dzumhur,R,25.27310062,Cedrik Marcel Stebe,L,26.88569473
Hard,1,Andrey Rublev,R,19.85489391,Grigor Dimitrov,R,26.28610541
Hard,0,Mikhail Youzhny,R,35.17590691,Roger Federer,R,36.05475702
Hard,1,Feliciano Lopez,L,35.93702943,Fernando Verdasco,L,33.78507871
Hard,1,Philipp Kohlschreiber,R,33.86721424,Santiago Giraldo,R,29.7522245
Hard,0,Malek Jaziri,R,33.60438056,John Millman,R,28.20533881
Hard,1,Roberto Bautista Agut,R,29.37166324,Dustin Brown,R,32.72005476
Hard,0,Adrian Menendez Maceiras,R,31.8329911,Juan Martin Del Potro,R,28.92813142
Hard,0,Bjorn Fratangelo,R,24.10951403,Adrian Mannarino,L,29.16358658
Hard,1,Dominic Thiem,R,23.9835729,Taylor Harry Fritz,R,19.8329911
Hard,1,Sam Querrey,R,29.89185489,Dudi Sela,R,32.39972621
Hard,1,Radu Albot,R,27.79466119,Yen Hsun Lu,R,34.03969884
Hard,1,Mischa Zverev,L,30.01779603,Benoit Paire,R,28.30663929
Hard,0,Hyeon Chung,R,21.27583847,John Isner,R,32.3394935
Hard,1,Thomas Fabbiano,R,28.25735797,Jordan Thompson,R,23.35660507
Hard,1,Paolo Lorenzi,R,35.70157426,Gilles Muller,L,34.30527036
Hard,1,Kevin Anderson,R,31.27994524,Ernests Gulbis,R,28.99383984
Hard,0,Alexander Zverev,R,20.3559206,Borna Coric,R,20.78576318
Hard,1,Denis Shapovalov,L,18.37097878,Jo Wilfried Tsonga,R,32.36413415
Hard,1,Kyle Edmund,R,22.63655031,Steve Johnson,R,27.67693361
Hard,1,Nicolas Mahut,R,35.60027379,Albert Ramos,L,29.61259411
Hard,1,Pablo Carreno Busta,R,26.13004791,Cameron Norrie,L,22.01505818
Hard,1,Lucas Pouille,R,23.50992471,Jared Donaldson,R,20.8843258
Hard,1,Mikhail Kukushkin,R,29.67282683,Evgeny Donskoy,R,27.3045859
Hard,0,Janko Tipsarevic,R,33.18275154,Diego Sebastian Schwartzman,R,25.03216975
Hard,0,Florian Mayer,R,33.8973306,Marin Cilic,R,28.91444216
Hard,0,Leonardo Mayer,R,30.28884326,Rafael Nadal,L,31.23613963
Hard,1,Alexandr Dolgopolov,R,28.80492813,Viktor Troicki,R,31.54551677
Hard,0,Gael Monfils,R,30.98973306,David Goffin,R,26.72416153
Hard,1,Andrey Rublev,R,19.85489391,Damir Dzumhur,R,25.27310062
Hard,1,Roger Federer,R,36.05475702,Feliciano Lopez,L,35.93702943
Hard,0,John Millman,R,28.20533881,Philipp Kohlschreiber,R,33.86721424
Hard,0,Roberto Bautista Agut,R,29.37166324,Juan Martin Del Potro,R,28.92813142
Hard,1,Dominic Thiem,R,23.9835729,Adrian Mannarino,L,29.16358658
Hard,1,Sam Querrey,R,29.89185489,Radu Albot,R,27.79466119
Hard,1,Mischa Zverev,L,30.01779603,John Isner,R,32.3394935
Hard,1,Paolo Lorenzi,R,35.70157426,Thomas Fabbiano,R,28.25735797
Hard,0,Borna Coric,R,20.78576318,Kevin Anderson,R,31.27994524
Hard,1,Denis Shapovalov,L,18.37097878,Kyle Edmund,R,22.63655031
Hard,1,Pablo Carreno Busta,R,26.13004791,Nicolas Mahut,R,35.60027379
Hard,0,Mikhail Kukushkin,R,29.67282683,Lucas Pouille,R,23.50992471
Hard,1,Diego Sebastian Schwartzman,R,25.03216975,Marin Cilic,R,28.91444216
Hard,1,Rafael Nadal,L,31.23613963,Alexandr Dolgopolov,R,28.80492813
Hard,1,Andrey Rublev,R,19.85489391,David Goffin,R,26.72416153
Hard,1,Roger Federer,R,36.05475702,Philipp Kohlschreiber,R,33.86721424
Hard,0,Dominic Thiem,R,23.9835729,Juan Martin Del Potro,R,28.92813142
Hard,0,Mischa Zverev,L,30.01779603,Sam Querrey,R,29.89185489
Hard,1,Kevin Anderson,R,31.27994524,Paolo Lorenzi,R,35.70157426
Hard,1,Pablo Carreno Busta,R,26.13004791,Denis Shapovalov,L,18.37097878
Hard,1,Diego Sebastian Schwartzman,R,25.03216975,Lucas Pouille,R,23.50992471
Hard,1,Rafael Nadal,L,31.23613963,Andrey Rublev,R,19.85489391
Hard,0,Roger Federer,R,36.05475702,Juan Martin Del Potro,R,28.92813142
Hard,1,Kevin Anderson,R,31.27994524,Sam Querrey,R,29.89185489
Hard,1,Pablo Carreno Busta,R,26.13004791,Diego Sebastian Schwartzman,R,25.03216975
Hard,1,Rafael Nadal,L,31.23613963,Juan Martin Del Potro,R,28.92813142
Hard,1,Kevin Anderson,R,31.27994524,Pablo Carreno Busta,R,26.13004791
Hard,1,Rafael Nadal,L,31.23613963,Kevin Anderson,R,31.27994524
Hard,1,Ricardo Rodriguez,R,24.37234771,Matthew Foster Estwick,0,20.04380561
Hard,0,Jordi Munoz Abreu,U,27.6495551,Darian King,R,25.37713895
Hard,1,Darian King,R,25.37713895,Ricardo Rodriguez,R,24.37234771
Hard,1,Haydn Lewis,L,31.69062286,Luis David Martinez,U,28.3340178
Grass,0,Wishaya Trongcharoenchaikul,R,22.42847365,Aqeel Khan,R,37.61533196
Grass,1,Aisam Ul Haq Qureshi,R,37.48665298,Kittipong Wachiramanowong,R,27.21423682
Grass,0,Aisam Ul Haq Qureshi,R,37.48665298,Wishaya Trongcharoenchaikul,R,22.42847365
Grass,1,Aqeel Khan,R,37.61533196,Kittipong Wachiramanowong,R,27.21423682
Hard,0,Nicolaas Scholtz,R,26.5982204,Frederik Nielsen,R,34.04243669
Hard,0,Benjamin Hannestad,R,20.57221081,Lloyd George Muirhead Harris,R,20.54483231
Hard,0,Frederik Nielsen,R,34.04243669,Lloyd George Muirhead Harris,R,20.54483231
Clay,0,Julius Tverijonas,R,23.24435318,Elias Ymer,R,21.42094456
Clay,0,Laurynas Grigelis,R,26.07802875,Mikael Ymer,R,19.00616016
Clay,0,Tadas Babelis,U,20.54209446,Markus Eriksson,R,27.78370979
Clay,1,Mikael Ymer,R,19.00616016,Julius Tverijonas,R,23.24435318
Clay,1,David Goffin,R,26.76249144,John Millman,R,28.24366872
Clay,0,Steve Darcis,R,33.49760438,Nick Kyrgios,R,22.37645448
Clay,0,Nick Kyrgios,R,22.37645448,David Goffin,R,26.76249144
Clay,0,Jordan Thompson,R,23.39493498,Steve Darcis,R,33.49760438
Clay,1,Dusan Lajovic,R,27.20054757,Lucas Pouille,R,23.54825462
Clay,0,Laslo Djere,R,22.27789185,Jo Wilfried Tsonga,R,32.40246407
Clay,1,Jo Wilfried Tsonga,R,32.40246407,Dusan Lajovic,R,27.20054757
Hard,1,Mikhail Kukushkin,R,29.71115674,Guido Pella,L,27.321013
Hard,1,Diego Sebastian Schwartzman,R,25.07049966,Dmitry Popko,R,20.88158795
Hard,1,Mikhail Kukushkin,R,29.71115674,Diego Sebastian Schwartzman,R,25.07049966
Hard,1,Guido Pella,L,27.321013,Dmitry Popko,R,20.88158795
Hard,0,Brayden Schnur,R,22.19028063,Ramkumar Ramanathan,R,22.84188912
Hard,1,Denis Shapovalov,L,18.40930869,Yuki Bhambri,R,25.18822724
Hard,0,Ramkumar Ramanathan,R,22.84188912,Denis Shapovalov,L,18.40930869
Hard,0,Brayden Schnur,R,22.19028063,Yuki Bhambri,R,25.18822724
Clay,0,Alejandro Gonzalez,R,28.59137577,Marin Cilic,R,28.95277207
Clay,1,Santiago Giraldo,R,29.79055441,Franco Skugor,R,29.97672827
Clay,1,Marin Cilic,R,28.95277207,Santiago Giraldo,R,29.79055441
Clay,0,Alejandro Gonzalez,R,28.59137577,Viktor Galovic,R,26.97878166
Clay,1,Jiri Vesely,L,24.1724846,Thiemo De Bakker,R,28.97741273
Clay,0,Robin Haase,R,30.43394935,Lukas Rosol,R,32.13415469
Clay,0,Jiri Vesely,L,24.1724846,Robin Haase,R,30.43394935
Clay,0,Lukas Rosol,R,32.13415469,Thiemo De Bakker,R,28.97741273
Clay,1,Cedrik Marcel Stebe,L,26.92402464,Joao Sousa,R,28.45174538
Clay,0,Jan Lennard Struff,R,27.38124572,Pedro Sousa,R,29.29226557
Clay,0,Joao Sousa,R,28.45174538,Jan Lennard Struff,R,27.38124572
Clay,0,Yannick Hanfmann,U,25.82888433,Joao Domingues,R,23.93429158
Hard,0,Guilherme Clezar,R,24.6954141,Yuichi Sugita,R,28.98015058
Hard,0,Thiago Monteiro,L,23.28268309,Go Soeda,R,33.01574264
Hard,0,Thiago Monteiro,L,23.28268309,Yuichi Sugita,R,28.98015058
Clay,0,Andrey Rublev,R,19.89322382,Marton Fucsovics,R,25.59069131
Clay,0,Attila Balazs,R,28.95550992,Karen Khachanov,R,21.30869268
Clay,0,Karen Khachanov,R,21.30869268,Marton Fucsovics,R,25.59069131
Hard,0,Henri Laaksonen,R,25.44832307,Yaraslau Shyla,R,24.52019165
Hard,0,Dzmitry Zhyrmont,U,28.53114305,Marco Chiudinelli,R,36.00273785
Hard,0,Dzmitry Zhyrmont,U,28.53114305,Henri Laaksonen,R,25.44832307
Hard,1,Marco Chiudinelli,R,36.00273785,Yaraslau Shyla,R,24.52019165
Hard,0,Benoit Paire,R,28.36413415,Peter Gojowczyk,R,28.1779603
Hard,1,Peter Gojowczyk,R,28.1779603,Mischa Zverev,L,30.0752909
Hard,0,Nikoloz Basilashvili,R,25.5687885,Benoit Paire,R,28.36413415
Hard,0,Kenny De Schepper,L,30.30800821,Mischa Zverev,L,30.0752909
Hard,0,Marius Copil,R,26.92128679,Peter Gojowczyk,R,28.1779603
Hard,1,Nikoloz Basilashvili,R,25.5687885,Denis Istomin,R,31.03080082
Hard,1,Benoit Paire,R,28.36413415,David Goffin,R,26.7816564
Hard,0,Nicolas Mahut,R,35.65776865,Kenny De Schepper,L,30.30800821
Hard,1,Mischa Zverev,L,30.0752909,Henri Laaksonen,R,25.46748802
Hard,1,Marius Copil,R,26.92128679,Lucas Pouille,R,23.56741958
Hard,0,Gilles Simon,R,32.72553046,Peter Gojowczyk,R,28.1779603
Hard,0,Yannick Maden,U,27.89048597,Denis Istomin,R,31.03080082
Hard,1,Nikoloz Basilashvili,R,25.5687885,Gilles Muller,L,34.36276523
Hard,0,Marcel Granollers,R,31.43600274,Benoit Paire,R,28.36413415
Hard,0,Nicolas Almagro,R,32.07665982,David Goffin,R,26.7816564
Hard,1,Nicolas Mahut,R,35.65776865,Dustin Brown,R,32.77754962
Hard,0,Paul Henri Mathieu,R,35.68240931,Henri Laaksonen,R,25.46748802
Hard,0,Pierre Hugues Herbert,R,26.50513347,Mischa Zverev,L,30.0752909
Hard,1,Marius Copil,R,26.92128679,Alessandro Giannessi,L,27.3045859
Hard,0,Norbert Gombos,R,27.09924709,Peter Gojowczyk,R,28.1779603
Hard,0,Andreas Seppi,R,33.5742642,Gilles Simon,R,32.72553046
Hard,0,Richard Gasquet,R,31.25256674,Denis Istomin,R,31.03080082
Hard,1,Yannick Maden,U,27.89048597,Nicolas Kicker,R,25.08966461
Hard,0,Vincent Millot,L,31.63312799,Nikoloz Basilashvili,R,25.5687885
Hard,1,Benoit Paire,R,28.36413415,Stefanos Tsitsipas,R,19.10198494
Hard,1,Marcel Granollers,R,31.43600274,Simone Bolelli,R,31.94524298
Hard,0,Julien Benneteau,R,35.74537988,Nicolas Almagro,R,32.07665982
Hard,1,Damir Dzumhur,R,25.33059548,Fabio Fognini,R,30.32169747
Hard,0,Roberto Bautista Agut,R,29.42915811,Fabio Fognini,R,30.32169747
Hard,0,Jan Lennard Struff,R,27.40041068,Damir Dzumhur,R,25.33059548
Hard,1,Roberto Bautista Agut,R,29.42915811,Viktor Troicki,R,31.60301164
Hard,1,Fabio Fognini,R,30.32169747,Ricardas Berankis,R,27.24435318
Hard,1,Damir Dzumhur,R,25.33059548,Liam Broady,L,23.70431212
Hard,1,Jan Lennard Struff,R,27.40041068,Jo Wilfried Tsonga,R,32.42162902
Hard,0,Rogerio Dutra Silva,R,33.62354552,Roberto Bautista Agut,R,29.42915811
Hard,0,Guido Pella,L,27.34017796,Viktor Troicki,R,31.60301164
Hard,1,Fabio Fognini,R,30.32169747,Mikhail Youzhny,R,35.23340178
Hard,0,Marcos Baghdatis,R,32.25462012,Damir Dzumhur,R,25.33059548
Hard,1,Liam Broady,L,23.70431212,Adrian Mannarino,L,29.22108145
Hard,0,Thomas Fabbiano,R,28.31485284,Jan Lennard Struff,R,27.40041068
Hard,0,Joao Sousa,R,28.47091034,Jo Wilfried Tsonga,R,32.42162902
Hard,0,Radu Albot,R,27.85215606,Rogerio Dutra Silva,R,33.62354552
Hard,0,Dusan Lajovic,R,27.21971253,Guido Pella,L,27.34017796
Hard,0,Andrey Kuznetsov,R,26.57084189,Viktor Troicki,R,31.60301164
Hard,1,Mikhail Youzhny,R,35.23340178,John Patrick Smith,L,27.78918549
Hard,0,Daniel Masur,R,23.27173169,Ricardas Berankis,R,27.24435318
Hard,1,Philipp Kohlschreiber,R,33.9247091,Evgeny Tyurnev,U,20.44626968
Hard,0,Paolo Lorenzi,R,35.75906913,Damir Dzumhur,R,25.33059548
Hard,1,Marcos Baghdatis,R,32.25462012,Horacio Zeballos,L,32.39425051
Hard,1,Liam Broady,L,23.70431212,Ernests Gulbis,R,29.0513347
Hard,1,Jan Lennard Struff,R,27.40041068,Borna Coric,R,20.84325804
Hard,0,Daniil Medvedev,R,21.60164271,Thomas Fabbiano,R,28.31485284
Hard,0,Evgeny Donskoy,R,27.36208077,Joao Sousa,R,28.47091034
Hard,0,Marcos Baghdatis,R,32.27378508,Denis Istomin,R,31.04996578
Hard,1,Marcos Baghdatis,R,32.27378508,Guido Pella,L,27.35934292
Hard,0,Yuichi Sugita,R,29.01848049,Denis Istomin,R,31.04996578
Hard,0,Taylor Harry Fritz,R,19.90965092,Guido Pella,L,27.35934292
Hard,1,Marcos Baghdatis,R,32.27378508,Yen Hsun Lu,R,34.11635866
Hard,1,Denis Istomin,R,31.04996578,Jared Donaldson,R,20.96098563
Hard,1,Yuichi Sugita,R,29.01848049,Dusan Lajovic,R,27.23887748
Hard,1,Guido Pella,L,27.35934292,Dominic Thiem,R,24.06023272
Hard,1,Taylor Harry Fritz,R,19.90965092,Nikoloz Basilashvili,R,25.58795346
Hard,1,Yen Hsun Lu,R,34.11635866,Andrey Rublev,R,19.93155373
Hard,1,Marcos Baghdatis,R,32.27378508,Peter Gojowczyk,R,28.19712526
Hard,0,Kyle Edmund,R,22.71321013,Jared Donaldson,R,20.96098563
Hard,1,Denis Istomin,R,31.04996578,Karen Khachanov,R,21.34702259
Hard,0,Thiago Monteiro,L,23.321013,Yuichi Sugita,R,29.01848049
Hard,0,Albert Ramos,L,29.68925394,Dusan Lajovic,R,27.23887748
Hard,0,Borna Coric,R,20.862423,Guido Pella,L,27.35934292
